,RunId,iteration,Step,height,width,density,immigrant_start,immigrant_count,income_variance,preference,Average Income,Urban Slums,Unhappy Residents,Unhappy Immigrant,Average Utility,Moran's I
637,39,4,260,20,20,0.6,100,160,0.5,0.0,32685.97460960743,0,193,143,0.335954711954712,0.11458333333333326
638,39,4,280,20,20,0.6,100,160,0.5,0.0,32666.568671881454,6,187,137,0.336629149192601,0.11458333333333326
639,39,4,300,20,20,0.6,100,160,0.5,0.0,32666.568671881454,6,187,137,0.336629149192601,0.11458333333333326
640,40,4,0,20,20,0.6,100,160,0.5,0.5,38687.14489870439,0,31,0,0.5383047813547238,0.08333333333333337
641,40,4,20,20,20,0.6,100,160,0.5,0.5,38687.14489870439,0,3,0,0.5509120846664403,0.09375000000000006
642,40,4,40,20,20,0.6,100,160,0.5,0.5,38687.14489870439,0,2,0,0.550525223717248,0.09375000000000001
643,40,4,60,20,20,0.6,100,160,0.5,0.5,38687.14489870439,0,1,0,0.5503719167360309,0.0729166666666667
644,40,4,80,20,20,0.6,100,160,0.5,0.5,38687.14489870439,0,1,0,0.5503719167360309,0.0729166666666667
645,40,4,100,20,20,0.6,100,160,0.5,0.5,38612.52364891069,0,3,1,0.5498688211781498,0.026539604467670924
646,40,4,120,20,20,0.6,100,160,0.5,0.5,37385.164480069885,0,22,20,0.5323645205877116,0.03346912692707084
647,40,4,140,20,20,0.6,100,160,0.5,0.5,36378.74414929166,0,42,40,0.5189520153034035,-0.02907659368740933
648,40,4,160,20,20,0.6,100,160,0.5,0.5,35487.963457742495,0,59,55,0.5091037326077259,-0.04226612954792507
649,40,4,180,20,20,0.6,100,160,0.5,0.5,34750.62069734438,0,68,63,0.4994565717308784,0.08119257453590847
650,40,4,200,20,20,0.6,100,160,0.5,0.5,34099.8125540852,0,81,74,0.49430733722913944,0.06806350022495017
651,40,4,220,20,20,0.6,100,160,0.5,0.5,33641.62338444384,0,91,85,0.4891764378416354,0.0013269083036524614
652,40,4,240,20,20,0.6,100,160,0.5,0.5,33172.56567154771,0,102,96,0.48585242094837316,0.0634416483426989
653,40,4,260,20,20,0.6,100,160,0.5,0.5,32781.81823412722,0,104,98,0.4823212939501711,0.041666666666666616
654,40,4,280,20,20,0.6,100,160,0.5,0.5,32817.97085918106,10,94,88,0.48446399390763856,0.041666666666666616
655,40,4,300,20,20,0.6,100,160,0.5,0.5,32817.97085918106,10,94,88,0.48446399390763856,0.041666666666666616
656,41,4,0,20,20,0.6,100,160,0.5,1.0,38847.297467237506,0,1,0,0.741105093556681,0.09375000000000004
657,41,4,20,20,20,0.6,100,160,0.5,1.0,38847.297467237506,0,0,0,0.7412306713315658,0.09375000000000003
658,41,4,40,20,20,0.6,100,160,0.5,1.0,38847.297467237506,0,0,0,0.7412306713315658,0.09375000000000003
659,41,4,60,20,20,0.6,100,160,0.5,1.0,38847.297467237506,0,0,0,0.7412306713315658,0.09375000000000003
660,41,4,80,20,20,0.6,100,160,0.5,1.0,38847.297467237506,0,0,0,0.7412306713315658,0.09375000000000003
661,41,4,100,20,20,0.6,100,160,0.5,1.0,38773.60867541271,0,0,0,0.7409345839609924,0.10851521672302494
662,41,4,120,20,20,0.6,100,160,0.5,1.0,37711.74210251275,0,0,0,0.7327531370541848,0.14529914529914528
663,41,4,140,20,20,0.6,100,160,0.5,1.0,36678.92926352201,0,0,0,0.7262387423061537,0.09524138407348567
664,41,4,160,20,20,0.6,100,160,0.5,1.0,35828.42133326847,0,2,2,0.7185859201875738,0.16235053392160625
665,41,4,180,20,20,0.6,100,160,0.5,1.0,35062.71879803044,0,3,3,0.7119089170489578,0.15619726232889555
666,41,4,200,20,20,0.6,100,160,0.5,1.0,34464.33013156009,0,2,2,0.7082627772063492,0.13233498296805707
667,41,4,220,20,20,0.6,100,160,0.5,1.0,33783.323088713936,0,2,2,0.7046678022272573,0.1410014665828619
668,41,4,240,20,20,0.6,100,160,0.5,1.0,33159.96907386587,0,4,4,0.7008601229564858,0.12859353367538073
669,41,4,260,20,20,0.6,100,160,0.5,1.0,32729.303440807387,0,5,5,0.6958606405190361,0.09374999999999994
670,41,4,280,20,20,0.6,100,160,0.5,1.0,32729.303440807387,0,5,5,0.6958606405190361,0.09374999999999994
671,41,4,300,20,20,0.6,100,160,0.5,1.0,32729.303440807387,0,5,5,0.6958606405190361,0.09374999999999994
672,42,4,0,20,20,0.6,100,160,1.0,0.0,46284.67790271079,0,109,0,0.3419279794279794,0.0416666666666667
673,42,4,20,20,20,0.6,100,160,1.0,0.0,46284.67790271079,0,59,0,0.387941317941318,0.09375000000000004
674,42,4,40,20,20,0.6,100,160,1.0,0.0,46284.67790271079,0,47,0,0.3888680763680764,0.1354166666666667
675,42,4,60,20,20,0.6,100,160,1.0,0.0,46284.67790271079,0,42,0,0.3866208791208791,0.08333333333333337
676,42,4,80,20,20,0.6,100,160,1.0,0.0,46284.67790271079,0,33,0,0.38999925999926005,0.13541666666666666
677,42,4,100,20,20,0.6,100,160,1.0,0.0,46160.39007353089,0,38,1,0.38502313730529497,0.1392560713187827
678,42,4,120,20,20,0.6,100,160,1.0,0.0,43851.996528797616,0,68,21,0.36741091496838624,0.1452991452991453
679,42,4,140,20,20,0.6,100,160,1.0,0.0,41775.6611753432,0,89,41,0.3537515469899811,0.12977415567373432
680,42,4,160,20,20,0.6,100,160,1.0,0.0,40005.73820189557,0,117,61,0.3511747573209367,0.11759063878764626
681,42,4,180,20,20,0.6,100,160,1.0,0.0,38423.071068266625,0,135,81,0.34861603436369787,-0.01881367585474093
682,42,4,200,20,20,0.6,100,160,1.0,0.0,37118.263748400495,0,156,100,0.35062293929595983,0.029500610579086036
683,42,4,220,20,20,0.6,100,160,1.0,0.0,35968.113987403725,0,178,120,0.35272990321466774,0.001326908303652449
684,42,4,240,20,20,0.6,100,160,1.0,0.0,34827.51837652075,0,205,136,0.35581047707031954,-0.0017102369899829229
685,42,4,260,20,20,0.6,100,160,1.0,0.0,33866.68830982517,0,217,151,0.3543816634754135,0.11458333333333329
686,42,4,280,20,20,0.6,100,160,1.0,0.0,33866.68830982517,0,217,151,0.3543816634754135,0.11458333333333329
687,42,4,300,20,20,0.6,100,160,1.0,0.0,33866.68830982517,0,217,151,0.3543816634754135,0.11458333333333329
688,43,4,0,20,20,0.6,100,160,1.0,0.5,45672.72897125119,0,56,0,0.5150671802414608,0.031250000000000014
689,43,4,20,20,20,0.6,100,160,1.0,0.5,45672.72897125119,0,3,0,0.5315803729229913,0.04166666666666671
690,43,4,40,20,20,0.6,100,160,1.0,0.5,45672.72897125119,0,2,0,0.5310361633228369,0.041666666666666706
691,43,4,60,20,20,0.6,100,160,1.0,0.5,45672.72897125119,0,1,0,0.5310361633228369,0.041666666666666706
692,43,4,80,20,20,0.6,100,160,1.0,0.5,45672.72897125119,0,1,0,0.5310361633228369,0.041666666666666706
693,43,4,100,20,20,0.6,100,160,1.0,0.5,45560.05363129212,0,2,1,0.529904703386611,0.016292652935751658
694,43,4,120,20,20,0.6,100,160,1.0,0.5,43196.13248321399,0,23,21,0.5097909750298147,0.04145698538221903
695,43,4,140,20,20,0.6,100,160,1.0,0.5,41242.01031564255,0,43,41,0.49353711651400856,0.10905449271358514
696,43,4,160,20,20,0.6,100,160,1.0,0.5,39529.846691795254,0,59,57,0.4810258652458116,0.09201355585395489
697,43,4,180,20,20,0.6,100,160,1.0,0.5,37971.86691056108,0,76,71,0.47211955968311536,0.1311956997312332
698,43,4,200,20,20,0.6,100,160,1.0,0.5,36567.38172209209,0,90,88,0.46442224918525293,0.20303361398547462
699,43,4,220,20,20,0.6,100,160,1.0,0.5,35441.57602501135,0,106,105,0.45716725942078723,0.1340177386689014
700,43,4,240,20,20,0.6,100,160,1.0,0.5,34415.73596234424,0,125,123,0.4525040013522093,0.11230556234221023
701,43,4,260,20,20,0.6,100,160,1.0,0.5,33546.55959177825,0,144,142,0.4498023757085187,0.11458333333333327
702,43,4,280,20,20,0.6,100,160,1.0,0.5,33672.33801122046,3,141,139,0.45061043036512494,0.11458333333333327
703,43,4,300,20,20,0.6,100,160,1.0,0.5,33672.33801122046,3,141,139,0.45061043036512494,0.11458333333333327
704,44,4,0,20,20,0.6,100,160,1.0,1.0,45062.084671879355,0,0,0,0.8159794053817023,0.12500000000000003
705,44,4,20,20,20,0.6,100,160,1.0,1.0,45062.084671879355,0,0,0,0.8159794053817023,0.12500000000000003
706,44,4,40,20,20,0.6,100,160,1.0,1.0,45062.084671879355,0,0,0,0.8159794053817023,0.12500000000000003
707,44,4,60,20,20,0.6,100,160,1.0,1.0,45062.084671879355,0,0,0,0.8159794053817023,0.12500000000000003
708,44,4,80,20,20,0.6,100,160,1.0,1.0,45062.084671879355,0,0,0,0.8159794053817023,0.12500000000000003
709,44,4,100,20,20,0.6,100,160,1.0,1.0,44940.62625230116,0,0,0,0.8159394832390241,0.09826826519110568
710,44,4,120,20,20,0.6,100,160,1.0,1.0,42670.62518740153,0,2,2,0.8028723378584268,-0.08634874990015176
711,44,4,140,20,20,0.6,100,160,1.0,1.0,40900.249632789724,0,3,3,0.7920041901212506,0.0054561779128392655
712,44,4,160,20,20,0.6,100,160,1.0,1.0,39303.34124669003,0,5,5,0.7792445544559964,0.10480209732080055
713,44,4,180,20,20,0.6,100,160,1.0,1.0,37842.95149287119,0,6,6,0.765708037573124,0.12494530908181756
714,44,4,200,20,20,0.6,100,160,1.0,1.0,36586.13251118017,0,9,9,0.7523298877190894,0.17732502088823188
715,44,4,220,20,20,0.6,100,160,1.0,1.0,35446.77392665232,0,13,13,0.7407653684711256,0.1060828270130595
716,44,4,240,20,20,0.6,100,160,1.0,1.0,34417.760336396,0,16,16,0.7314318183174233,0.0878736053424546
717,44,4,260,20,20,0.6,100,160,1.0,1.0,33587.18158418581,0,20,20,0.7212741917500967,0.12499999999999994
718,44,4,280,20,20,0.6,100,160,1.0,1.0,33587.18158418581,0,20,20,0.7212741917500967,0.12499999999999994
719,44,4,300,20,20,0.6,100,160,1.0,1.0,33587.18158418581,0,20,20,0.7212741917500967,0.12499999999999994
720,45,5,0,20,20,0.6,100,160,0.0,0.0,31635.911053548476,0,107,0,0.34262001887001886,-0.031249999999999934
721,45,5,20,20,20,0.6,100,160,0.0,0.0,31635.911053548476,0,54,0,0.38594784844784846,0.15625000000000003
722,45,5,40,20,20,0.6,100,160,0.0,0.0,31635.911053548476,0,39,0,0.3769152606652606,-0.05208333333333327
723,45,5,60,20,20,0.6,100,160,0.0,0.0,31635.911053548476,0,37,0,0.3784883634883635,-0.031249999999999955
724,45,5,80,20,20,0.6,100,160,0.0,0.0,31635.911053548476,0,36,0,0.3772657897657898,-0.05208333333333328
725,45,5,100,20,20,0.6,100,160,0.0,0.0,31591.70389463305,0,36,1,0.37929458738587374,0.026539604467670928
726,45,5,120,20,20,0.6,100,160,0.0,0.0,31699.64511912383,0,61,21,0.34910515729481245,-0.08634874990015177
727,45,5,140,20,20,0.6,100,160,0.0,0.0,31899.783194330936,0,80,41,0.32883173074454214,0.12977415567373432
728,45,5,160,20,20,0.6,100,160,0.0,0.0,31860.187610056182,0,102,61,0.30666203490123756,0.12398490952106914
729,45,5,180,20,20,0.6,100,160,0.0,0.0,31840.08056271437,0,119,78,0.29608444514986565,0.04994062128883056
730,45,5,200,20,20,0.6,100,160,0.0,0.0,31663.85175399243,0,139,96,0.2822788282099133,-0.0411980204383315
731,45,5,220,20,20,0.6,100,160,0.0,0.0,31685.184459888947,0,156,114,0.27983217152192225,0.029261819959494357
732,45,5,240,20,20,0.6,100,160,0.0,0.0,31532.757827172285,0,174,131,0.2813609618727729,0.0390096913429432
733,45,5,260,20,20,0.6,100,160,0.0,0.0,31554.808383244686,0,193,149,0.28173876123876124,0.010416666666666626
734,45,5,280,20,20,0.6,100,160,0.0,0.0,30441.846488876137,47,146,102,0.29145327052550846,0.010416666666666626
735,45,5,300,20,20,0.6,100,160,0.0,0.0,30441.846488876137,47,146,102,0.29145327052550846,0.010416666666666626
736,46,5,0,20,20,0.6,100,160,0.0,0.5,30164.955519761417,0,22,0,0.5623468188922348,-0.010416666666666616
737,46,5,20,20,20,0.6,100,160,0.0,0.5,30164.955519761417,0,1,0,0.5565440431405091,0.08333333333333336
738,46,5,40,20,20,0.6,100,160,0.0,0.5,30164.955519761417,0,1,0,0.5565440431405091,0.08333333333333336
739,46,5,60,20,20,0.6,100,160,0.0,0.5,30164.955519761417,0,1,0,0.5565440431405091,0.08333333333333336
740,46,5,80,20,20,0.6,100,160,0.0,0.5,30164.955519761417,0,1,0,0.5565440431405091,0.08333333333333336
741,46,5,100,20,20,0.6,100,160,0.0,0.5,30183.39970456531,0,2,1,0.5553408952516775,0.09826826519110568
742,46,5,120,20,20,0.6,100,160,0.0,0.5,30302.0877719221,0,19,18,0.5421265435211505,0.16926272066458975
743,46,5,140,20,20,0.6,100,160,0.0,0.5,30383.270537993292,0,28,27,0.5384754556018927,0.07452172111333653
744,46,5,160,20,20,0.6,100,160,0.0,0.5,30369.264292700445,0,42,40,0.5383597149505044,0.10480209732080055
745,46,5,180,20,20,0.6,100,160,0.0,0.5,30373.16222534361,0,48,47,0.5345510414355508,0.06244140258766169
746,46,5,200,20,20,0.6,100,160,0.0,0.5,30544.655110086536,0,52,51,0.5303664461994747,0.1901793174368532
747,46,5,220,20,20,0.6,100,160,0.0,0.5,30588.979546315648,0,50,49,0.5282520539795217,0.10608282701305952
748,46,5,240,20,20,0.6,100,160,0.0,0.5,30576.92165324442,0,53,53,0.5233411277520471,0.03900969134294322
749,46,5,260,20,20,0.6,100,160,0.0,0.5,30835.43763834441,0,54,54,0.5203027610943423,0.062499999999999944
750,46,5,280,20,20,0.6,100,160,0.0,0.5,30277.461055605916,27,27,27,0.5266359154944104,0.062499999999999944
751,46,5,300,20,20,0.6,100,160,0.0,0.5,30277.461055605916,27,27,27,0.5266359154944104,0.062499999999999944
752,47,5,0,20,20,0.6,100,160,0.0,1.0,31176.887726233912,0,0,0,0.7812863405798887,0.13541666666666669
753,47,5,20,20,20,0.6,100,160,0.0,1.0,31176.887726233912,0,0,0,0.7812863405798887,0.13541666666666669
754,47,5,40,20,20,0.6,100,160,0.0,1.0,31176.887726233912,0,0,0,0.7812863405798887,0.13541666666666669
755,47,5,60,20,20,0.6,100,160,0.0,1.0,31176.887726233912,0,0,0,0.7812863405798887,0.13541666666666669
756,47,5,80,20,20,0.6,100,160,0.0,1.0,31176.887726233912,0,0,0,0.7812863405798887,0.13541666666666669
757,47,5,100,20,20,0.6,100,160,0.0,1.0,31148.74342070083,0,1,1,0.7799193735477352,0.14950302285070194
758,47,5,120,20,20,0.6,100,160,0.0,1.0,31380.287381644754,0,3,3,0.7680329732411113,0.11334771147855253
759,47,5,140,20,20,0.6,100,160,0.0,1.0,31386.883682726435,0,3,3,0.7603918494228987,0.0676151667932868
760,47,5,160,20,20,0.6,100,160,0.0,1.0,31265.14453410704,0,3,3,0.7504723804442213,0.08561928512053198
761,47,5,180,20,20,0.6,100,160,0.0,1.0,31093.85091963344,0,4,4,0.7410492816637645,0.05619101193824614
762,47,5,200,20,20,0.6,100,160,0.0,1.0,31063.817851318578,0,3,3,0.7326171692842592,0.10662638987081427
763,47,5,220,20,20,0.6,100,160,0.0,1.0,30914.303252556216,0,3,3,0.7251200548278889,0.19687128989454564
764,47,5,240,20,20,0.6,100,160,0.0,1.0,30810.41846974021,0,4,4,0.7161790473687305,0.22632136167440342
765,47,5,260,20,20,0.6,100,160,0.0,1.0,30842.228041223578,0,4,4,0.7076564154246711,0.1354166666666666
766,47,5,280,20,20,0.6,100,160,0.0,1.0,30847.299415634436,1,3,3,0.7080656804176085,0.1354166666666666
767,47,5,300,20,20,0.6,100,160,0.0,1.0,30847.299415634436,1,3,3,0.7080656804176085,0.1354166666666666
768,48,5,0,20,20,0.6,100,160,0.5,0.0,39519.477935906565,0,106,0,0.3413827376327377,0.16666666666666669
769,48,5,20,20,20,0.6,100,160,0.5,0.0,39519.477935906565,0,60,0,0.3900888463388464,0.16666666666666674
770,48,5,40,20,20,0.6,100,160,0.5,0.0,39519.477935906565,0,55,0,0.38368816368816366,0.09375000000000004
771,48,5,60,20,20,0.6,100,160,0.5,0.0,39519.477935906565,0,50,0,0.39025534650534655,0.18750000000000003
772,48,5,80,20,20,0.6,100,160,0.5,0.0,39519.477935906565,0,47,0,0.3874567562067562,-0.020833333333333287
773,48,5,100,20,20,0.6,100,160,0.5,0.0,39466.64314769419,0,44,1,0.3901696966012319,0.06752741059534789
774,48,5,120,20,20,0.6,100,160,0.5,0.0,38254.86229412373,0,68,21,0.36961945568267407,0.16926272066458983
775,48,5,140,20,20,0.6,100,160,0.5,0.0,37273.43130507628,0,94,41,0.3545548806669803,0.1159610470336349
776,48,5,160,20,20,0.6,100,160,0.5,0.0,36420.51448019331,0,113,61,0.3414691528478904,-0.15736300274953643
777,48,5,180,20,20,0.6,100,160,0.5,0.0,35700.211810058296,0,128,81,0.32736831358326685,-0.031314457153572096
778,48,5,200,20,20,0.6,100,160,0.5,0.0,34892.12928324604,0,148,101,0.33027523958609,-0.015489427341088756
779,48,5,220,20,20,0.6,100,160,0.5,0.0,34238.591243230454,0,176,121,0.3301758298641955,0.09909909909909903
780,48,5,240,20,20,0.6,100,160,0.5,0.0,33621.20269114788,0,191,139,0.3281037896195376,0.07972961967586939
781,48,5,260,20,20,0.6,100,160,0.5,0.0,33186.81149128272,0,208,152,0.32950134587634594,0.09374999999999994
782,48,5,280,20,20,0.6,100,160,0.5,0.0,33162.40418701327,4,204,148,0.32998873320843014,0.09374999999999994
783,48,5,300,20,20,0.6,100,160,0.5,0.0,33162.40418701327,4,204,148,0.32998873320843014,0.09374999999999994
784,49,5,0,20,20,0.6,100,160,0.5,0.5,38512.594890501576,0,26,0,0.5689701628082744,-0.03124999999999997
785,49,5,20,20,20,0.6,100,160,0.5,0.5,38512.594890501576,0,0,0,0.5695779571793977,0.01041666666666667
786,49,5,40,20,20,0.6,100,160,0.5,0.5,38512.594890501576,0,0,0,0.5695779571793977,0.01041666666666667
787,49,5,60,20,20,0.6,100,160,0.5,0.5,38512.594890501576,0,0,0,0.5695779571793977,0.01041666666666667
788,49,5,80,20,20,0.6,100,160,0.5,0.5,38512.594890501576,0,0,0,0.5695779571793977,0.01041666666666667
789,49,5,100,20,20,0.6,100,160,0.5,0.5,38418.946388634075,0,1,1,0.5681927349277908,0.026539604467670883
790,49,5,120,20,20,0.6,100,160,0.5,0.5,37311.78543141541,0,21,21,0.5478979846056838,0.09737199456825621
791,49,5,140,20,20,0.6,100,160,0.5,0.5,36439.60224655384,0,41,41,0.5318867436444275,0.15049381863388347
792,49,5,160,20,20,0.6,100,160,0.5,0.5,35619.22331237317,0,59,59,0.5199582938087486,0.14956199245476054
793,49,5,180,20,20,0.6,100,160,0.5,0.5,34790.905961339646,0,79,78,0.5097407498176374,0.04994062128883054
794,49,5,200,20,20,0.6,100,160,0.5,0.5,34093.67652360491,0,96,95,0.5018215045503852,-0.002635130792467386
795,49,5,220,20,20,0.6,100,160,0.5,0.5,33511.99719141764,0,112,111,0.4971658917271093,0.029261819959494357
796,49,5,240,20,20,0.6,100,160,0.5,0.5,33006.56297004005,0,122,121,0.49204485628660083,-0.01799820832315337
797,49,5,260,20,20,0.6,100,160,0.5,0.5,32496.173122689026,0,126,125,0.49038615292201543,0.010416666666666628
798,49,5,280,20,20,0.6,100,160,0.5,0.5,32496.2883218192,4,122,121,0.49115934002928885,0.010416666666666628
799,49,5,300,20,20,0.6,100,160,0.5,0.5,32496.2883218192,4,122,121,0.49115934002928885,0.010416666666666628
800,50,5,0,20,20,0.6,100,160,0.5,1.0,39048.18061588343,0,0,0,0.7583132252299976,-0.06249999999999994
801,50,5,20,20,20,0.6,100,160,0.5,1.0,39048.18061588343,0,0,0,0.7583132252299976,-0.06249999999999994
802,50,5,40,20,20,0.6,100,160,0.5,1.0,39048.18061588343,0,0,0,0.7583132252299976,-0.06249999999999994
803,50,5,60,20,20,0.6,100,160,0.5,1.0,39048.18061588343,0,0,0,0.7583132252299976,-0.06249999999999994
804,50,5,80,20,20,0.6,100,160,0.5,1.0,39048.18061588343,0,0,0,0.7583132252299976,-0.06249999999999994
805,50,5,100,20,20,0.6,100,160,0.5,1.0,38977.50282838069,0,0,0,0.7576278129558709,-0.08617686238344086
806,50,5,120,20,20,0.6,100,160,0.5,1.0,37813.77159523728,0,0,0,0.7510687541458063,-0.006470165348670033
807,50,5,140,20,20,0.6,100,160,0.5,1.0,36679.42909166197,0,1,1,0.7414960836534245,0.04689550383313763
808,50,5,160,20,20,0.6,100,160,0.5,1.0,35827.839751165586,0,3,3,0.7355791706256499,-0.035871858814502194
809,50,5,180,20,20,0.6,100,160,0.5,1.0,34925.034087041524,0,1,1,0.731859018460828,0.03743983998999938
810,50,5,200,20,20,0.6,100,160,0.5,1.0,34258.05089732404,0,2,2,0.7261390940185503,0.11305353814512499
811,50,5,220,20,20,0.6,100,160,0.5,1.0,33574.63524378564,0,3,3,0.7214431867272307,0.12005028284098045
812,50,5,240,20,20,0.6,100,160,0.5,1.0,33063.1530913036,0,3,3,0.7160860075483706,0.10416157667562503
813,50,5,260,20,20,0.6,100,160,0.5,1.0,32684.034375821568,0,4,4,0.7106285526093029,-0.06250000000000001
814,50,5,280,20,20,0.6,100,160,0.5,1.0,32684.034375821568,0,4,4,0.7106285526093029,-0.06250000000000001
815,50,5,300,20,20,0.6,100,160,0.5,1.0,32684.034375821568,0,4,4,0.7106285526093029,-0.06250000000000001
816,51,5,0,20,20,0.6,100,160,1.0,0.0,47857.595193337256,0,110,0,0.3417179117179117,-0.041666666666666595
817,51,5,20,20,20,0.6,100,160,1.0,0.0,47857.595193337256,0,75,0,0.4047661597661598,-0.01041666666666663
818,51,5,40,20,20,0.6,100,160,1.0,0.0,47857.595193337256,0,63,0,0.402234015984016,-0.010416666666666621
819,51,5,60,20,20,0.6,100,160,1.0,0.0,47857.595193337256,0,59,0,0.3943290043290044,0.031250000000000056
820,51,5,80,20,20,0.6,100,160,1.0,0.0,47857.595193337256,0,62,0,0.39001813001813007,-0.07291666666666662
821,51,5,100,20,20,0.6,100,160,1.0,0.0,47730.864904537506,0,57,1,0.39292355869119355,0.006045701403832401
822,51,5,120,20,20,0.6,100,160,1.0,0.0,45244.49107349511,0,86,21,0.3772212674511525,0.033469126927070825
823,51,5,140,20,20,0.6,100,160,1.0,0.0,43181.79023722429,0,111,41,0.3671503219990765,0.06070861247323706
824,51,5,160,20,20,0.6,100,160,1.0,0.0,41287.0893249069,0,119,60,0.36525676243284216,0.0024937655860349053
825,51,5,180,20,20,0.6,100,160,1.0,0.0,39609.91643533618,0,135,80,0.3618156203436577,-0.03131445715357208
826,51,5,200,20,20,0.6,100,160,1.0,0.0,38258.148983078376,0,161,100,0.3563859486880015,-0.009062279066778076
827,51,5,220,20,20,0.6,100,160,1.0,0.0,37033.095419670186,0,184,120,0.35999765085637664,-0.05454291500803129
828,51,5,240,20,20,0.6,100,160,1.0,0.0,35859.64044156036,0,212,137,0.3633801638722898,-0.11572603632217608
829,51,5,260,20,20,0.6,100,160,1.0,0.0,34882.94400119601,0,220,153,0.3638079073704074,-0.15625
830,51,5,280,20,20,0.6,100,160,1.0,0.0,34882.94400119601,0,220,153,0.3638079073704074,-0.15625
831,51,5,300,20,20,0.6,100,160,1.0,0.0,34882.94400119601,0,220,153,0.3638079073704074,-0.15625
832,52,5,0,20,20,0.6,100,160,1.0,0.5,46974.83385035549,0,39,0,0.5463821941832422,0.02083333333333338
833,52,5,20,20,20,0.6,100,160,1.0,0.5,46974.83385035549,0,1,0,0.5499926315896831,0.11458333333333336
834,52,5,40,20,20,0.6,100,160,1.0,0.5,46974.83385035549,0,1,0,0.5501017881819837,0.11458333333333336
835,52,5,60,20,20,0.6,100,160,1.0,0.5,46974.83385035549,0,1,0,0.5501017881819837,0.11458333333333336
836,52,5,80,20,20,0.6,100,160,1.0,0.5,46974.83385035549,0,1,0,0.5499926315896831,0.11458333333333336
837,52,5,100,20,20,0.6,100,160,1.0,0.5,46833.754823062474,0,2,1,0.5491489784992182,0.10851521672302494
838,52,5,120,20,20,0.6,100,160,1.0,0.5,44370.294551867264,0,21,19,0.5298068994520252,-0.046409457624410906
839,52,5,140,20,20,0.6,100,160,1.0,0.5,42364.626689729,0,40,39,0.511945087155342,0.06761516679328679
840,52,5,160,20,20,0.6,100,160,1.0,0.5,40494.179183701235,0,57,56,0.4993749545888981,0.02807084851972632
841,52,5,180,20,20,0.6,100,160,1.0,0.5,38925.20382131923,0,73,73,0.48796040144402714,0.04369023063941496
842,52,5,200,20,20,0.6,100,160,1.0,0.5,37622.28582253872,0,91,90,0.48105016690771824,0.06806350022495018
843,52,5,220,20,20,0.6,100,160,1.0,0.5,36421.41916605768,0,107,105,0.4713466459344113,-0.005656819610308041
844,52,5,240,20,20,0.6,100,160,1.0,0.5,35327.882088566716,0,124,121,0.4674610681091351,0.022721720009772756
845,52,5,260,20,20,0.6,100,160,1.0,0.5,34413.55370188484,0,131,126,0.46149191792627653,0.12499999999999993
846,52,5,280,20,20,0.6,100,160,1.0,0.5,34561.9329093147,4,127,122,0.4625804228397538,0.12499999999999993
847,52,5,300,20,20,0.6,100,160,1.0,0.5,34561.9329093147,4,127,122,0.4625804228397538,0.12499999999999993
848,53,5,0,20,20,0.6,100,160,1.0,1.0,45496.26862346449,0,0,0,0.7237692178871173,0.0729166666666667
849,53,5,20,20,20,0.6,100,160,1.0,1.0,45496.26862346449,0,0,0,0.7237692178871173,0.0729166666666667
850,53,5,40,20,20,0.6,100,160,1.0,1.0,45496.26862346449,0,0,0,0.7237692178871173,0.0729166666666667
851,53,5,60,20,20,0.6,100,160,1.0,1.0,45496.26862346449,0,0,0,0.7237692178871173,0.0729166666666667
852,53,5,80,20,20,0.6,100,160,1.0,1.0,45496.26862346449,0,0,0,0.7237692178871173,0.0729166666666667
853,53,5,100,20,20,0.6,100,160,1.0,1.0,45353.48488150684,0,0,0,0.7231311770313619,0.04703350753150941
854,53,5,120,20,20,0.6,100,160,1.0,1.0,43047.688088749506,0,1,1,0.7163557950455214,-0.030433740714114553
855,53,5,140,20,20,0.6,100,160,1.0,1.0,41026.55191448706,0,5,5,0.7058869638570798,-0.029076593687409346
856,53,5,160,20,20,0.6,100,160,1.0,1.0,39265.03361467746,0,9,9,0.6932695577934186,0.02167657778630345
857,53,5,180,20,20,0.6,100,160,1.0,1.0,37758.92096665747,0,19,19,0.6805378311429767,0.06869179323707729
858,53,5,200,20,20,0.6,100,160,1.0,1.0,36420.2948620942,0,21,21,0.6686432613755137,0.06806350022495017
859,53,5,220,20,20,0.6,100,160,1.0,1.0,35334.35034051468,0,23,23,0.6573154783625232,0.23877365737830847
860,53,5,240,20,20,0.6,100,160,1.0,1.0,34286.03719251332,0,29,29,0.6460993304103141,0.14488150500855118
861,53,5,260,20,20,0.6,100,160,1.0,1.0,33367.55004251396,0,35,35,0.6382266461550344,0.0729166666666666
862,53,5,280,20,20,0.6,100,160,1.0,1.0,33367.55004251396,0,35,35,0.6382266461550344,0.0729166666666666
863,53,5,300,20,20,0.6,100,160,1.0,1.0,33367.55004251396,0,35,35,0.6382266461550344,0.0729166666666666
864,54,6,0,20,20,0.6,100,160,0.0,0.0,30993.967854444552,0,109,0,0.34283794908794907,0.020833333333333384
865,54,6,20,20,20,0.6,100,160,0.0,0.0,30993.967854444552,0,56,0,0.3951217301217301,-0.09374999999999999
866,54,6,40,20,20,0.6,100,160,0.0,0.0,30993.967854444552,0,46,0,0.39099876974876974,0.11458333333333333
867,54,6,60,20,20,0.6,100,160,0.0,0.0,30993.967854444552,0,39,0,0.3936026936026937,0.1354166666666667
